Name,Label,levenshtein_real,levenshtein_fictional,fuzzy_real,fuzzy_fictional,double_metaphone_real,double_metaphone_fictional,is_dictionary_word
kathrine cardwell,0.0,0,6,100.0,70.96774193548387,1,0,0
sharonda chi,0.0,0,7,100.0,64.0,1,0,1
karon bingham,0.0,0,6,100.0,64.28571428571428,1,0,0
shakira austria,0.0,0,8,100.0,58.33333333333333,1,0,0
gay belmont,0.0,0,6,100.0,64.0,1,0,1
concetta joye,0.0,0,8,100.0,56.00000000000001,1,0,0
rachael prokop,0.0,0,7,100.0,56.00000000000001,1,0,0
jeanine seltzer,0.0,0,8,100.0,61.53846153846154,1,0,0
milagros cogdill,0.0,0,9,100.0,56.00000000000001,1,0,0
valencia brook,0.0,0,7,100.0,56.00000000000001,1,0,1
janelle carley,0.0,0,6,100.0,66.66666666666667,1,0,0
kitty resch,0.0,0,6,100.0,63.63636363636363,1,0,1
tifany calton,0.0,0,6,100.0,66.66666666666667,1,0,0
kimber chartrand,0.0,0,8,100.0,58.06451612903225,1,0,0
waylon hernandes,0.0,0,7,100.0,60.0,1,0,0
hipolito eisenman,0.0,0,10,100.0,53.84615384615385,1,0,0
hyman reitzel,0.0,0,7,100.0,56.00000000000001,1,0,0
tijuana river,0.0,0,6,100.0,64.0,1,0,1
selma helmers,0.0,0,6,100.0,61.53846153846154,1,0,0
edith holgate,0.0,0,8,100.0,58.33333333333333,1,0,0
asley lubinski,0.0,0,7,100.0,61.53846153846154,1,0,0
micheline rippel,0.0,0,9,100.0,62.06896551724138,1,0,0
antoinette harn,0.0,0,8,100.0,60.0,1,0,1
arden greely,0.0,0,6,100.0,61.53846153846154,1,0,0
pauletta yamasaki,0.0,0,10,100.0,53.333333333333336,1,0,0
sheilah raglin,0.0,0,7,100.0,60.86956521739131,1,0,1
rosa showers,0.0,0,5,100.0,60.86956521739131,1,0,0
cortney gaston,0.0,0,7,100.0,62.06896551724138,1,0,0
theron villicana,0.0,0,8,100.0,59.25925925925925,1,0,0
venessa gatto,0.0,0,7,100.0,56.00000000000001,1,0,0
alissa vitolo,0.0,0,7,100.0,59.25925925925925,1,0,0
barabara bowerman,0.0,0,7,100.0,64.51612903225806,1,0,1
irish kirst,0.0,0,6,100.0,57.14285714285714,1,0,0
silas burkhardt,0.0,0,9,100.0,55.172413793103445,1,0,0
emerson primeaux,0.0,0,9,100.0,56.25,1,0,0
shaina strother,0.0,0,7,100.0,61.53846153846154,1,0,0
natalya graffam,0.0,0,9,100.0,64.51612903225806,1,0,0
isabell rink,0.0,0,6,100.0,61.53846153846154,1,0,1
caren lindamood,0.0,0,8,100.0,58.06451612903225,1,0,0
claire hullinger,0.0,0,7,100.0,66.66666666666667,1,0,0
beula janes,0.0,0,6,100.0,66.66666666666667,1,0,0
huey tann,0.0,0,4,100.0,63.1578947368421,1,0,0
marcell boyce,0.0,0,6,100.0,60.86956521739131,1,0,0
lakendra veliz,0.0,0,8,100.0,58.06451612903225,1,0,0
alesha luque,0.0,0,6,100.0,55.55555555555556,1,0,0
caroline borey,0.0,0,5,100.0,71.42857142857143,1,0,1
shanell grimm,0.0,0,6,100.0,59.25925925925925,1,0,0
lien meadow,0.0,0,5,100.0,60.86956521739131,1,0,1
margeret alameda,0.0,0,8,100.0,57.14285714285714,1,0,1
lavonna kandoll,0.0,0,8,100.0,60.0,1,0,0
janeen rahman,0.0,0,6,100.0,64.0,1,0,0
edmundo maine,0.0,0,7,100.0,57.14285714285714,1,0,0
yon rawlings,0.0,0,5,100.0,63.63636363636363,1,0,1
clint dungy,0.0,0,6,100.0,56.00000000000001,1,0,1
buena licht,0.0,0,6,100.0,57.14285714285714,1,0,0
nelda jimison,0.0,0,6,100.0,58.33333333333333,1,0,0
vera payan,0.0,0,5,100.0,66.66666666666667,1,0,1
ok guarino,0.0,0,6,100.0,58.82352941176471,1,0,0
rosio hartig,0.0,0,6,100.0,58.06451612903225,1,0,0
larae goya,0.0,0,5,100.0,60.0,1,0,0
eneida dewar,0.0,0,6,100.0,59.25925925925925,1,1,0
glory abbott,0.0,0,5,100.0,66.66666666666667,1,0,1
adela spahn,0.0,0,7,100.0,63.63636363636363,1,0,0
fredericka pelosi,0.0,0,9,100.0,58.06451612903225,1,0,0
lashell shoultz,0.0,0,9,100.0,54.54545454545454,1,0,0
johnsie achenbach,0.0,0,9,100.0,56.41025641025641,1,0,0
markita fierros,0.0,0,7,100.0,59.25925925925925,1,0,0
garnet tony,0.0,0,5,100.0,66.66666666666667,1,0,1
elden gilley,0.0,0,4,100.0,66.66666666666667,1,0,0
shyla lipton,0.0,0,6,100.0,58.33333333333333,1,0,0
haley tramel,0.0,0,6,100.0,64.0,1,0,0
frederick propp,0.0,0,6,100.0,64.28571428571428,1,0,0
hortense ligon,0.0,0,7,100.0,60.86956521739131,1,0,0
bulah reinbold,0.0,0,7,100.0,61.53846153846154,1,0,0
elisa threlkeld,0.0,0,8,100.0,60.0,1,0,0
lurlene jilek,0.0,0,7,100.0,64.0,1,0,0
hyman syed,0.0,0,5,100.0,55.55555555555556,1,0,0
rodger rounds,0.0,0,7,100.0,61.53846153846154,1,0,0
erin pennel,0.0,0,5,100.0,61.53846153846154,1,0,0
cristi austria,0.0,0,7,100.0,58.33333333333333,1,0,0
kala leppert,0.0,0,6,100.0,56.00000000000001,1,0,1
nella juergens,0.0,0,7,100.0,58.33333333333333,1,0,0
lavada southwick,0.0,0,9,100.0,56.00000000000001,1,0,0
marhta cimini,0.0,0,7,100.0,62.06896551724138,1,0,0
elisa wark,0.0,0,4,100.0,63.1578947368421,1,0,1
glory devlin,0.0,0,6,100.0,58.33333333333333,1,0,1
aline pasco,0.0,0,6,100.0,66.66666666666667,1,0,0
xenia hagar,0.0,0,5,100.0,60.86956521739131,1,0,1
kiara rounds,0.0,0,6,100.0,64.0,1,0,0
deloras verne,0.0,0,7,100.0,59.25925925925925,1,0,0
verna mooring,0.0,0,6,100.0,60.86956521739131,1,0,1
maye cha,0.0,0,5,100.0,58.82352941176471,1,0,1
virgilio balboa,0.0,0,8,100.0,51.85185185185186,1,0,1
emerson bichrest,0.0,0,8,100.0,62.5,1,0,0
bridget hanline,0.0,0,8,100.0,57.14285714285714,1,0,0
carolyn wyrick,0.0,0,8,100.0,59.25925925925925,1,0,0
raina pavon,0.0,0,5,100.0,63.63636363636363,1,0,0
micheline savoy,0.0,0,8,100.0,59.25925925925925,1,0,1
clare hargett,0.0,0,6,100.0,64.28571428571428,1,0,0
vito cartier,0.0,0,5,100.0,64.0,1,0,0
coral fludd,0.0,0,6,100.0,54.54545454545454,1,0,1
lavonna arnhold,0.0,0,8,100.0,61.53846153846154,1,0,0
santina razo,0.0,0,6,100.0,60.86956521739131,1,0,0
kitty huddle,0.0,0,5,100.0,60.86956521739131,1,0,1
marvella mooring,0.0,0,8,100.0,57.14285714285714,1,0,1
deadra treadwell,0.0,0,9,100.0,55.172413793103445,1,0,0
micheline licht,0.0,0,6,100.0,69.23076923076923,1,0,0
keri bushway,0.0,0,7,100.0,54.54545454545454,1,0,0
tisha lamons,0.0,0,6,100.0,64.28571428571428,1,0,0
shanel bruce,0.0,0,6,100.0,61.53846153846154,1,0,0
kristeen sumner,0.0,0,6,100.0,62.06896551724138,1,0,1
annelle work,0.0,0,6,100.0,61.53846153846154,1,0,1
andera vavra,0.0,0,6,100.0,69.23076923076923,1,0,0
nathan knapp,0.0,0,6,100.0,63.1578947368421,1,0,0
livia vancleve,0.0,0,7,100.0,61.53846153846154,1,0,0
elyse belford,0.0,0,7,100.0,58.33333333333333,1,0,0
genevive campo,0.0,0,8,100.0,53.333333333333336,1,0,1
landon chamberlain,0.0,0,10,100.0,60.60606060606061,1,0,1
yon ferber,0.0,0,4,100.0,63.63636363636363,1,0,1
traci dorner,0.0,0,4,100.0,69.56521739130434,1,0,0
kermit kegler,0.0,0,6,100.0,61.53846153846154,1,0,1
lovetta pennel,0.0,0,7,100.0,59.25925925925925,1,0,0
tanesha brugger,0.0,0,7,100.0,59.25925925925925,1,0,0
taren chism,0.0,0,5,100.0,63.63636363636363,1,0,0
brandee sabbagh,0.0,0,7,100.0,59.25925925925925,1,0,0
rudolph lasso,0.0,0,6,100.0,53.84615384615385,1,0,1
yang ates,0.0,0,5,100.0,66.66666666666667,1,0,1
odelia prager,0.0,0,6,100.0,61.53846153846154,1,0,0
fidela houseknecht,0.0,0,10,100.0,52.94117647058824,1,0,0
calvin ranger,0.0,0,6,100.0,66.66666666666667,1,0,1
jared au,0.0,0,5,100.0,58.82352941176471,1,1,0
elza borror,0.0,0,5,100.0,63.63636363636363,1,0,0
caitlin cybulski,0.0,0,9,100.0,53.84615384615385,1,0,0
ilda kreger,0.0,0,6,100.0,60.86956521739131,1,0,0
ayana rizzo,0.0,0,6,100.0,58.33333333333333,1,0,0
joselyn scherrer,0.0,0,9,100.0,56.25,1,0,0
evelyne grasso,0.0,0,7,100.0,57.14285714285714,1,0,0
otelia alexis,0.0,0,7,100.0,59.25925925925925,1,0,0
erlene brandel,0.0,0,7,100.0,64.28571428571428,1,0,0
tu brwon,0.0,0,5,100.0,57.14285714285714,1,0,1
otelia lockett,0.0,0,7,100.0,64.28571428571428,1,0,0
odessa mummert,0.0,0,7,100.0,63.63636363636363,1,0,0
alva hochmuth,0.0,0,7,100.0,58.33333333333333,1,0,0
shaniqua wess,0.0,0,7,100.0,56.00000000000001,1,0,0
darius rosol,0.0,0,7,100.0,59.25925925925925,1,0,0
michelina rubalcaba,0.0,0,11,100.0,55.55555555555556,1,0,0
jeanette hearne,0.0,0,7,100.0,70.96774193548387,1,0,0
phil weisman,0.0,0,6,100.0,57.14285714285714,1,0,0
nancie seeger,0.0,0,7,100.0,59.25925925925925,1,0,0
shaquana hochmuth,0.0,0,11,100.0,50.0,1,0,0
candy lessman,0.0,0,6,100.0,62.06896551724138,1,0,1
jeremiah cane,0.0,0,6,100.0,60.86956521739131,1,0,1
necole raminez,0.0,0,8,100.0,64.28571428571428,1,0,0
stephania farabaugh,0.0,0,10,100.0,52.94117647058824,1,0,0
shameka anchondo,0.0,0,9,100.0,53.84615384615385,1,0,0
matthew mccready,0.0,0,7,100.0,60.0,1,0,0
riley leffler,0.0,0,6,100.0,64.0,1,0,1
rusty albee,0.0,0,5,100.0,63.63636363636363,1,0,1
gwenda sae,0.0,0,4,100.0,60.86956521739131,1,0,0
julene ruse,0.0,0,6,100.0,57.14285714285714,1,0,1
shawana capito,0.0,0,7,100.0,55.172413793103445,1,0,0
kristeen keltz,0.0,0,8,100.0,64.28571428571428,1,0,0
myrtice skow,0.0,0,7,100.0,54.54545454545454,1,0,0
dong bartley,0.0,0,5,100.0,60.86956521739131,1,0,1
geralyn coyle,0.0,0,7,100.0,58.33333333333333,1,0,0
laurena patrick,0.0,0,7,100.0,61.53846153846154,1,0,0
corrie soderquist,0.0,0,10,100.0,55.172413793103445,1,0,1
lucas hernandes,0.0,0,7,100.0,62.06896551724138,1,0,0
nobuko rinaldo,0.0,0,7,100.0,57.14285714285714,1,0,0
barbra stillings,0.0,0,8,100.0,60.0,1,0,0
janell whittier,0.0,0,8,100.0,60.0,1,0,0
donnette larkin,0.0,0,8,100.0,58.82352941176471,1,0,0
terrance munday,0.0,0,8,100.0,58.33333333333333,1,0,0
luciana alls,0.0,0,6,100.0,59.25925925925925,1,0,0
venice kennard,0.0,0,6,100.0,59.25925925925925,1,0,0
gerard homan,0.0,0,6,100.0,63.1578947368421,1,0,0
herbert hadden,0.0,0,7,100.0,61.53846153846154,1,0,1
mitzi loos,0.0,0,6,100.0,50.0,1,0,0
emery kimes,0.0,0,6,100.0,58.82352941176471,1,0,1
horacio lamantia,0.0,0,8,100.0,61.11111111111112,1,0,0
florencio lingenfelter,0.0,0,13,100.0,51.42857142857142,1,0,0
ladawn rotter,0.0,0,5,100.0,66.66666666666667,1,0,1
ranee zamarripa,0.0,0,8,100.0,57.14285714285714,1,0,0
sheilah leppert,0.0,0,7,100.0,57.14285714285714,1,0,0
suzanna rizzo,0.0,0,8,100.0,58.33333333333333,1,1,0
fannie schacherer,0.0,0,9,100.0,62.5,1,0,0
thomasine tabarez,0.0,0,9,100.0,55.172413793103445,1,0,0
conception jeffords,0.0,0,12,100.0,51.42857142857142,1,0,1
zaida patrick,0.0,0,6,100.0,58.33333333333333,1,0,0
marguerita luque,0.0,0,9,100.0,53.333333333333336,1,0,0
carmine camp,0.0,0,6,100.0,60.86956521739131,1,0,1
royal gilkison,0.0,0,7,100.0,62.06896551724138,1,0,1
renata dunker,0.0,0,6,100.0,63.63636363636363,1,0,1
debera rames,0.0,0,5,100.0,58.33333333333333,1,0,0
hyman fitting,0.0,0,7,100.0,57.14285714285714,1,0,1
silas jelley,0.0,0,6,100.0,63.63636363636363,1,0,0
sol funk,0.0,0,5,100.0,55.55555555555556,1,0,1
hipolito tadlock,0.0,0,9,100.0,56.00000000000001,1,0,0
bret sikes,0.0,0,5,100.0,58.33333333333333,1,0,1
erline gall,0.0,0,5,100.0,66.66666666666667,1,0,1
alycia meaders,0.0,0,7,100.0,69.56521739130434,1,0,0
sandy tipping,0.0,0,5,100.0,66.66666666666667,1,0,1
antoinette graffam,0.0,0,10,100.0,62.85714285714285,1,0,0
codi felix,0.0,0,5,100.0,54.54545454545454,1,0,0
hana vasquez,0.0,0,5,100.0,60.86956521739131,1,0,0
hermelinda snelling,0.0,0,10,100.0,55.55555555555556,1,0,0
helene mckeown,0.0,0,8,100.0,56.00000000000001,1,0,0
florene neisler,0.0,0,7,100.0,62.06896551724138,1,0,0
candida spalla,0.0,0,6,100.0,57.14285714285714,1,0,0
leona alverson,0.0,0,7,100.0,61.53846153846154,1,0,0
paris alameda,0.0,0,7,100.0,59.25925925925925,1,0,1
yolonda sears,0.0,0,7,100.0,59.25925925925925,1,0,0
lynnette zayac,0.0,0,7,100.0,59.25925925925925,1,0,0
fidela hu,0.0,0,5,100.0,57.14285714285714,1,1,0
thomasine scull,0.0,0,8,100.0,60.0,1,0,1
joanna coffelt,0.0,0,7,100.0,56.00000000000001,1,0,0
venita leclerc,0.0,0,7,100.0,60.0,1,0,0
bernadine duron,0.0,0,8,100.0,66.66666666666667,1,0,0
myrtie mesta,0.0,0,6,100.0,58.33333333333333,1,0,0
kristy blish,0.0,0,6,100.0,60.86956521739131,1,0,0
tyesha garrow,0.0,0,7,100.0,61.53846153846154,1,0,0
nelida schimmel,0.0,0,8,100.0,57.14285714285714,1,0,1
gale egli,0.0,0,5,100.0,60.0,1,1,1
venice fripp,0.0,0,6,100.0,53.84615384615385,1,0,0
delsie imai,0.0,0,6,100.0,58.33333333333333,1,0,0
lee wilner,0.0,0,4,100.0,66.66666666666667,1,0,1
pauletta mcduffy,0.0,0,9,100.0,53.333333333333336,1,0,0
euna vasser,0.0,0,4,100.0,66.66666666666667,1,0,0
elna liedtke,0.0,0,7,100.0,60.86956521739131,1,0,0
shantel chabot,0.0,0,8,100.0,56.25,1,0,1
marvella borey,0.0,0,6,100.0,66.66666666666667,1,0,0
vernia taul,0.0,0,6,100.0,58.33333333333333,1,0,0
madge matta,0.0,0,6,100.0,63.1578947368421,1,0,1
scottie mayers,0.0,0,8,100.0,57.14285714285714,1,0,0
faustina sarabia,0.0,0,8,100.0,60.0,1,0,0
zelma kline,0.0,0,5,100.0,66.66666666666667,1,0,0
hee furlong,0.0,0,5,100.0,57.14285714285714,1,0,1
ailene rubalcaba,0.0,0,10,100.0,53.333333333333336,1,0,0
rosio selvy,0.0,0,6,100.0,57.14285714285714,1,0,0
kendall morrisey,0.0,0,7,100.0,66.66666666666667,1,0,0
lisette stairs,0.0,0,8,100.0,68.96551724137932,1,0,0
sherwood stairs,0.0,0,9,100.0,53.84615384615385,1,0,0
cami coulter,0.0,0,5,100.0,64.0,1,0,0
leandra leitner,0.0,0,7,100.0,64.70588235294117,1,0,0
karrie prokop,0.0,0,6,100.0,66.66666666666667,1,0,0
danica alanis,0.0,0,6,100.0,66.66666666666667,1,0,0
verlene pritt,0.0,0,7,100.0,58.33333333333333,1,0,0
see zoller,0.0,0,4,100.0,63.63636363636363,1,0,1
luanna ballenger,0.0,0,8,100.0,60.0,1,0,0
winford hartson,0.0,0,6,100.0,64.28571428571428,1,0,0
sanford speer,0.0,0,6,100.0,59.25925925925925,1,0,1
mardell days,0.0,0,6,100.0,58.33333333333333,1,0,1
grady krasner,0.0,0,7,100.0,61.53846153846154,1,0,0
clarinda slevin,0.0,0,8,100.0,59.25925925925925,1,0,0
twyla nalls,0.0,0,6,100.0,52.17391304347826,1,0,0
lorrie delp,0.0,0,6,100.0,58.82352941176471,1,0,0
ardelia swan,0.0,0,6,100.0,61.53846153846154,1,0,1
aurelio voltz,0.0,0,7,100.0,58.33333333333333,1,0,0
bambi obey,0.0,0,5,100.0,60.0,1,0,1
lorelei falgoust,0.0,0,9,100.0,60.0,1,0,0
elias mcpeak,0.0,0,6,100.0,54.54545454545454,1,0,0
kyla raminez,0.0,0,7,100.0,61.53846153846154,1,0,0
jazmine roepke,0.0,0,7,100.0,61.53846153846154,1,0,0
herlinda felix,0.0,0,7,100.0,60.0,1,0,0
nella devlin,0.0,0,6,100.0,61.53846153846154,1,0,0
fausto beverley,0.0,0,8,100.0,55.172413793103445,1,0,0
joyce authement,0.0,0,8,100.0,60.0,1,0,0
margit keo,0.0,0,5,100.0,58.82352941176471,1,0,0
cristi pitcock,0.0,0,7,100.0,56.25,1,0,0
clint siegfried,0.0,0,9,100.0,58.06451612903225,1,0,1
booker krueger,0.0,0,7,100.0,60.86956521739131,1,0,1
malik isenberg,0.0,0,7,100.0,60.0,1,0,1
nena kimes,0.0,0,5,100.0,61.53846153846154,1,0,0
rufus allsup,0.0,0,8,100.0,53.333333333333336,1,0,1
magnolia letsinger,0.0,0,9,100.0,62.5,1,0,1
regina creamer,0.0,0,6,100.0,66.66666666666667,1,0,1
terina quam,0.0,0,6,100.0,57.14285714285714,1,0,0
karisa boatman,0.0,0,7,100.0,62.06896551724138,1,0,1
marlena eden,0.0,0,5,100.0,64.0,1,0,0
loriann fannin,0.0,0,6,100.0,64.28571428571428,1,0,0
olene cun,0.0,0,5,100.0,60.86956521739131,1,0,0
glenda saltzman,0.0,0,7,100.0,59.25925925925925,1,0,0
kyra saur,0.0,0,4,100.0,57.14285714285714,1,1,1
genevieve gipe,0.0,0,8,100.0,51.85185185185186,1,0,0
rufus harwell,0.0,0,7,100.0,53.84615384615385,1,0,1
shiloh coryell,0.0,0,8,100.0,59.25925925925925,1,0,0
vernia tharpe,0.0,0,7,100.0,64.0,1,0,0
benton hodson,0.0,0,6,100.0,64.0,1,0,0
burma wedeking,0.0,0,8,100.0,55.172413793103445,1,0,0
roberto musselwhite,0.0,0,10,100.0,54.54545454545454,1,0,0
analisa gregson,0.0,0,8,100.0,58.06451612903225,1,0,0
niki lesniak,0.0,0,7,100.0,56.00000000000001,1,0,0
kiersten brook,0.0,0,7,100.0,59.25925925925925,1,0,1
ardella biffle,0.0,0,7,100.0,57.14285714285714,1,0,1
kristyn wurtz,0.0,0,7,100.0,51.85185185185186,1,0,0
yukiko mcgarr,0.0,0,7,100.0,53.84615384615385,1,0,0
debora hubbs,0.0,0,7,100.0,52.17391304347826,1,0,0
dena ziebarth,0.0,0,6,100.0,61.53846153846154,1,0,0
melonie quinby,0.0,0,8,100.0,56.00000000000001,1,0,0
enola platts,0.0,0,6,100.0,58.33333333333333,1,0,0
shelli sartain,0.0,0,7,100.0,60.86956521739131,1,0,1
rebecka jennings,0.0,0,7,100.0,62.06896551724138,1,0,0
renato gregson,0.0,0,7,100.0,63.63636363636363,1,0,0
patience lemoine,0.0,0,8,100.0,62.5,1,0,1
gricelda razo,0.0,0,7,100.0,55.172413793103445,1,0,0
ezra minear,0.0,0,6,100.0,66.66666666666667,1,0,0
marilu leisy,0.0,0,6,100.0,59.25925925925925,1,0,0
pamula goolsby,0.0,0,7,100.0,59.25925925925925,1,0,0
loriann brasfield,0.0,0,8,100.0,66.66666666666667,1,0,0
christiana bruce,0.0,0,6,100.0,73.33333333333334,1,0,0
shavonda heidenreich,0.0,0,12,100.0,52.63157894736843,1,0,0
naida swope,0.0,0,5,100.0,60.0,1,0,0
else aumick,0.0,0,6,100.0,63.63636363636363,1,0,1
aliza syed,0.0,0,6,100.0,57.14285714285714,1,0,0
phoebe rossetti,0.0,0,6,100.0,68.96551724137932,1,0,1
gracie stoute,0.0,0,6,100.0,60.0,1,0,0
lolita meints,0.0,0,7,100.0,59.25925925925925,1,0,0
opal daluz,0.0,0,5,100.0,60.0,1,0,1
ned mccrae,0.0,0,6,100.0,57.14285714285714,1,0,0
parker pecora,0.0,0,7,100.0,64.0,1,0,1
zelma beaulieu,0.0,0,7,100.0,62.5,1,0,0
chong mable,0.0,0,5,100.0,57.14285714285714,1,1,0
cristine towry,0.0,0,7,100.0,64.28571428571428,1,0,0
marin engstrom,0.0,0,7,100.0,66.66666666666667,1,0,0
iliana augustyn,0.0,0,8,100.0,55.172413793103445,1,0,0
izetta haan,0.0,0,6,100.0,58.33333333333333,1,0,0
sherryl chism,0.0,0,6,100.0,59.25925925925925,1,0,0
milissa neihoff,0.0,0,9,100.0,53.84615384615385,1,0,0
alysa capote,0.0,0,7,100.0,54.54545454545454,1,0,1
raina scherrer,0.0,0,7,100.0,64.0,1,0,0
markus cimini,0.0,0,7,100.0,50.0,1,0,0
tasha satcher,0.0,0,6,100.0,66.66666666666667,1,0,0
hilda roehrig,0.0,0,8,100.0,61.53846153846154,1,0,0
glynda lurry,0.0,0,6,100.0,57.14285714285714,1,0,1
virgilio krieg,0.0,0,8,100.0,58.33333333333333,1,0,0
elsa whitten,0.0,0,7,100.0,60.0,1,0,1
brandee scherrer,0.0,0,7,100.0,60.0,1,0,0
thea cutler,0.0,0,4,100.0,69.56521739130434,1,0,1
christal mortimore,0.0,0,10,100.0,56.25,1,0,0
ines lipton,0.0,0,5,100.0,63.63636363636363,1,0,0
rudolph bakker,0.0,0,7,100.0,59.25925925925925,1,0,0
ron cleghorn,0.0,0,7,100.0,66.66666666666667,1,0,0
leesa beauchesne,0.0,0,10,100.0,60.60606060606061,1,0,0
julietta magers,0.0,0,6,100.0,66.66666666666667,1,0,0
setsuko joshi,0.0,0,7,100.0,59.25925925925925,1,0,1
polly geraci,0.0,0,6,100.0,58.33333333333333,1,1,0
donya toller,0.0,0,4,100.0,69.56521739130434,1,0,1
ladawn magill,0.0,0,7,100.0,53.84615384615385,1,0,0
kera mccready,0.0,0,7,100.0,58.33333333333333,1,0,0
dana patrick,0.0,0,5,100.0,64.0,1,0,0
alvin klenke,0.0,0,6,100.0,71.42857142857143,1,0,0
kristyn zeiler,0.0,0,6,100.0,64.28571428571428,1,0,0
ricki constable,0.0,0,8,100.0,58.33333333333333,1,0,1
deadra hempstead,0.0,0,8,100.0,58.33333333333333,1,0,0
brittny dunson,0.0,0,7,100.0,57.14285714285714,1,0,0
laquita puente,0.0,0,7,100.0,59.25925925925925,1,0,0
lorie weisman,0.0,0,6,100.0,66.66666666666667,1,0,0
chantel decola,0.0,0,7,100.0,59.25925925925925,1,0,0
trisha boudreau,0.0,0,8,100.0,58.33333333333333,1,0,0
edwina kolbe,0.0,0,6,100.0,60.86956521739131,1,0,0
zelma hughley,0.0,0,5,100.0,61.53846153846154,1,0,0
sharen lavoie,0.0,0,5,100.0,66.66666666666667,1,0,0
temple ellenwood,0.0,0,9,100.0,59.25925925925925,1,0,1
marjorie faria,0.0,0,6,100.0,64.0,1,0,0
aliza holladay,0.0,0,8,100.0,58.33333333333333,1,0,0
malika delaune,0.0,0,7,100.0,64.0,1,0,0
rowena tijerina,0.0,0,8,100.0,60.0,1,0,0
leona wierenga,0.0,0,8,100.0,61.53846153846154,1,0,0
del oddo,0.0,0,5,100.0,55.55555555555556,1,0,0
theron deyoung,0.0,0,7,100.0,62.06896551724138,1,0,0
noelle capote,0.0,0,7,100.0,59.25925925925925,1,0,1
tamiko cybulski,0.0,0,8,100.0,53.333333333333336,1,0,0
magdalene pennel,0.0,0,8,100.0,58.06451612903225,1,0,0
sade bodiford,0.0,0,7,100.0,54.54545454545454,1,0,1
shawana hoerr,0.0,0,8,100.0,61.53846153846154,1,0,0
joann rounds,0.0,0,6,100.0,66.66666666666667,1,0,0
araceli bowlin,0.0,0,7,100.0,61.53846153846154,1,0,0
joline hartig,0.0,0,6,100.0,59.25925925925925,1,0,0
mitch brook,0.0,0,6,100.0,56.00000000000001,1,0,1
terrell puente,0.0,0,8,100.0,59.25925925925925,1,0,0
matthew burkhardt,0.0,0,8,100.0,58.06451612903225,1,0,0
candida bremer,0.0,0,7,100.0,61.53846153846154,1,0,0
idell montag,0.0,0,6,100.0,61.53846153846154,1,0,0
drew pett,0.0,0,5,100.0,57.14285714285714,1,0,1
shakira watts,0.0,0,6,100.0,64.0,1,0,0
riley barlow,0.0,0,5,100.0,69.23076923076923,1,0,1
grace vickers,0.0,0,5,100.0,66.66666666666667,1,0,1
otelia bartle,0.0,0,6,100.0,61.53846153846154,1,0,0
troy bruss,0.0,0,6,100.0,55.55555555555556,1,0,1
classie litz,0.0,0,6,100.0,57.14285714285714,1,0,1
sebastian metheny,0.0,0,8,100.0,64.28571428571428,1,0,0
malika cogdill,0.0,0,8,100.0,56.00000000000001,1,0,0
camelia mckey,0.0,0,6,100.0,59.25925925925925,1,0,0
lilliam biros,0.0,0,6,100.0,62.06896551724138,1,0,0
deidra hardman,0.0,0,6,100.0,71.42857142857143,1,0,0
norman sartain,0.0,0,6,100.0,66.66666666666667,1,0,1
michaele imai,0.0,0,6,100.0,66.66666666666667,1,0,0
julia pitcher,0.0,0,6,100.0,64.0,1,0,1
claris biros,0.0,0,6,100.0,59.25925925925925,1,0,0
nana roda,0.0,0,5,100.0,66.66666666666667,1,0,1
tama hinojos,0.0,0,7,100.0,58.33333333333333,1,0,0
juana shanahan,0.0,0,7,100.0,60.86956521739131,1,0,0
sonya sentell,0.0,0,7,100.0,63.63636363636363,1,0,0
rachael bye,0.0,0,4,100.0,69.56521739130434,1,0,1
cher fredenburg,0.0,0,9,100.0,59.25925925925925,1,0,0
hai saine,0.0,0,4,100.0,70.58823529411764,1,0,0
jamey gagliano,0.0,0,7,100.0,62.06896551724138,1,0,0
hilton johnston,0.0,0,6,100.0,62.06896551724138,1,0,0
birgit ballenger,0.0,0,8,100.0,58.06451612903225,1,0,0
nichelle joy,0.0,0,6,100.0,66.66666666666667,1,0,1
lovella clepper,0.0,0,8,100.0,60.0,1,0,0
cody hartzler,0.0,0,6,100.0,64.0,1,0,0
mariel prager,0.0,0,6,100.0,64.0,1,0,0
kristy corkill,0.0,0,8,100.0,59.25925925925925,1,0,0
haydee adkins,0.0,0,7,100.0,62.06896551724138,1,0,0
kristan ratliff,0.0,0,8,100.0,64.28571428571428,1,0,0
jeannette vidrio,0.0,0,8,100.0,64.0,1,0,0
elaina vanhouten,0.0,0,8,100.0,60.60606060606061,1,0,0
denisha engstrom,0.0,0,9,100.0,56.25,1,0,0
derrick kaspar,0.0,0,7,100.0,61.53846153846154,1,0,1
krysta kruger,0.0,0,7,100.0,60.86956521739131,1,0,0
jimmy yarber,0.0,0,5,100.0,61.53846153846154,1,0,1
shyla johanson,0.0,0,6,100.0,64.28571428571428,1,0,0
kyung amy,0.0,0,5,100.0,53.333333333333336,1,0,1
cecille lewandowski,0.0,0,11,100.0,53.333333333333336,1,0,0
lakiesha simpson,0.0,0,6,100.0,71.42857142857143,1,0,0
silas abbott,0.0,0,4,100.0,66.66666666666667,1,0,0
lang crochet,0.0,0,6,100.0,63.63636363636363,1,0,1
albertha ormsby,0.0,0,8,100.0,59.25925925925925,1,0,0
roslyn edmiston,0.0,0,8,100.0,56.00000000000001,1,0,0
